angDist,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.001852,115.3292791628461,-31.7847627792028,115.32926804854,-31.78474940582,5598088346742446080,0.143715323577764,-2.19426400810046,3.10607613242016,,252,16.434378,0.84354305,0.8,NGC_2439,7621.66,115.32927916285,-31.7847627792,115.32927909042,-31.78476329007,0.0007833,0.0006404,5.70,5598088346742446080,115.32926767583,0.0294,-31.78474895710,0.0354,0.1241,0.0402,3.0848,3.894,-2.183,0.040,3.225,0.048,410,1.2632,459.78,0.090,6.136e-01,31,,,28,1.044,0,5.08668e+03,2.49754e+00,16.421282,2.75549e+03,9.38801e+00,16.738047,3.42846e+03,15.910150,1.216,0.827897,,,0,,,,,,,0.002806,0.004633,0.005005,16.421282,0.002806,5.08668e+03,0.014,0.6419,0.7820,0.0401
0.000769,115.3227483545001,-31.7761014579497,115.3227364172,-31.77608675014,5598088346742447360,0.210337415641368,-2.35696556658676,3.4160082110268,,282,15.521185,0.9821367,0.8,NGC_2439,6840.029,115.3227483545,-31.77610145795,115.32274815492,-31.77610158753,0.0004794,0.0003771,11.91,5598088346742447360,115.32273601866,0.0174,-31.77608626835,0.0216,0.2758,0.0244,11.2993,4.156,-2.321,0.024,3.447,0.029,451,-1.4632,420.71,0.000,0.000e+00,31,,,29,0.951,0,1.17859e+04,3.77356e+00,15.508964,5.93662e+03,1.66340e+01,15.904695,8.45137e+03,14.930578,1.221,0.974116,,,0,,,,,35060732,,0.002777,0.004128,0.004064,15.508964,0.002777,1.17859e+04,0.006,0.3820,0.4755,0.0974
0.001828,115.2935825024955,-31.7662592099404,115.29357102322,-31.76624538807,5598088514232298880,0.289062137172566,-2.26677261055344,3.21024211068776,,259,12.0438795,0.3031416,1.0,NGC_2439,13360.465,115.29358250249,-31.76625920994,115.29358191614,-31.76625930686,0.0002586,0.0001979,18.17,5598088514232298880,115.29357068523,0.0095,-31.76624487387,0.0121,0.2913,0.0135,21.5370,3.894,-2.148,0.013,3.247,0.016,439,-0.3865,1176.06,0.112,2.170e+01,31,,,28,0.986,0,2.89602e+05,5.47495e+01,12.032862,1.90553e+05,9.30833e+01,12.138501,1.48228e+05,11.820573,1.170,0.317928,,,0,,,,,35059789,,0.002763,0.002840,0.003796,12.032862,0.002763,2.89602e+05,0.001,0.2046,0.2533,0.1584
0.000763,115.3076369542816,-31.7574285358301,115.3076256384,-31.75741550242,5598088621620356224,0.194872579877422,-2.23472062771914,3.02711584002789,,261,14.903319,0.9375248,1.0,NGC_2439,6695.2236,115.30763695428,-31.75742853583,115.30763713580,-31.75742868098,0.0003563,0.0002973,11.83,5598088621620356224,115.30762524718,0.0137,-31.75741507526,0.0169,0.2196,0.0190,11.5487,3.814,-2.274,0.019,3.061,0.022,436,-2.2302,381.45,0.000,0.000e+00,31,,,29,0.924,0,2.08064e+04,5.03014e+00,14.891874,1.06996e+04,1.60482e+01,15.265124,1.46315e+04,14.334675,1.217,0.930450,,,0,,,,,35060764,,0.002768,0.003231,0.003983,14.891874,0.002768,2.08064e+04,0.007,0.3000,0.3540,0.0729
0.001202,115.3108589274551,-31.7498512865418,115.31084758623,-31.74983766676,5598088655980089216,0.261370813787329,-2.23990774846432,3.16330326166654,,261,16.571587,0.87810516,0.9,NGC_2439,6715.643,115.31085892746,-31.74985128654,115.31085869363,-31.74985155490,0.0008374,0.0006539,5.63,5598088655980089216,115.31084721241,0.0304,-31.74983722224,0.0390,0.2250,0.0425,5.2988,3.902,-2.197,0.041,3.225,0.051,442,0.9707,484.92,0.127,1.109e+00,31,,,28,1.032,0,4.46856e+03,2.21102e+00,16.561949,2.36130e+03,9.15820e+00,16.905664,3.04172e+03,16.040096,1.209,0.865568,,,0,,,,,35060915,,0.002807,0.005051,0.004385,16.561949,0.002807,4.46856e+03,0.004,0.6559,0.8359,0.0487
0.001289,115.4391181491919,-31.8446768575491,115.43910587573,-31.84466350493,5598089858570878848,0.300438432851327,-2.42154196990597,3.10125474679696,,292,15.298903,1.0049925,0.7,NGC_2439,7612.3354,115.43911814919,-31.84467685755,115.43911790197,-31.84467714745,0.0004407,0.0003552,28.26,5598089858570878848,115.43910548125,0.0168,-31.84466306037,0.0186,0.3077,0.0237,12.9971,3.960,-2.374,0.023,3.170,0.026,439,-2.0412,391.82,0.000,1.929e-15,31,,,27,0.931,0,1.44575e+04,3.67889e+00,15.287133,7.21247e+03,1.31540e+01,15.693333,1.04127e+04,14.703984,1.219,0.989348,,,0,,,,,34679163,,0.002769,0.003421,0.003959,15.287133,0.002769,1.44575e+04,0.003,0.3761,0.4231,0.1784
0.003749,115.4776952240354,-31.7826691025573,115.47768353123,-31.78265522314,5598090648839077376,0.224570294809592,-2.30852724493956,3.22360635961436,,267,16.722246,1.1944065,0.7,NGC_2439,6689.2847,115.47769522404,-31.78266910256,115.47769421087,-31.78266851732,0.0008356,0.0007180,9.69,5598090648839077376,115.47768316804,0.0335,-31.78265478755,0.0391,0.3079,0.0479,6.4207,3.742,-2.112,0.045,3.089,0.052,427,0.7863,464.32,0.050,1.420e-01,31,,,28,1.026,0,3.89480e+03,1.99896e+00,16.711153,1.82954e+03,1.15584e+01,17.182686,3.15958e+03,15.998824,1.281,1.183862,,,0,,,,,35060650,,0.002811,0.007405,0.006634,16.711153,0.002811,3.89480e+03,0.046,0.7216,0.8325,0.0505
0.001305,115.405490824767,-31.8123924393811,115.40547955784,-31.81237871641,5598093088386297216,0.187154775441915,-2.22373015564969,3.18727095420228,,271,16.26022,0.7713604,0.8,NGC_2439,8326.276,115.40549082477,-31.81239243938,115.40549079998,-31.81239280120,0.0006713,0.0005816,17.79,5598093088386297216,115.40547918480,0.0270,-31.81237825572,0.0300,0.2044,0.0363,5.6295,3.955,-2.221,0.036,3.273,0.041,433,0.2669,453.66,0.000,0.000e+00,31,,,28,1.008,0,5.96467e+03,2.46509e+00,16.248400,3.28398e+03,9.21281e+00,16.547543,3.83538e+03,15.788374,1.194,0.759169,,,0,,,,,35060435,,0.002792,0.004131,0.004162,16.248400,0.002792,5.96467e+03,-0.003,0.5906,0.6634,0.0834
0.006631,115.3617416861054,-31.7847222647048,115.36172877372,-31.78470952874,5598093427679882752,0.267528746012414,-2.54925449490085,2.9580300287321,,261,17.989016,1.4551754,0.7,NGC_2439,4947.379,115.36174168611,-31.7847222647,115.36173965015,-31.78472289570,0.0019103,0.0015374,0.96,5598093427679882752,115.36172841782,0.0729,-31.78470909950,0.0896,0.2442,0.1040,2.3494,3.775,-2.148,0.096,3.104,0.118,402,2.7857,501.48,0.371,1.783e+00,31,,,28,1.100,0,1.20964e+03,1.93253e+00,17.980722,4.84010e+02,7.19053e+00,18.626406,1.05657e+03,17.188152,1.274,1.438253,,,0,,,,,35060341,,0.003256,0.016369,0.009415,17.980722,0.003256,1.20964e+03,0.011,1.5376,1.9103,0.0073
0.001024,115.4413508583268,-31.7665213291352,115.44133948204,-31.76650799957,5598093638142062080,0.281391173870812,-2.24642983133184,3.09589811470289,,284,12.168377,0.44351673,1.0,NGC_2439,13019.948,115.44135085833,-31.76652132914,115.44135059824,-31.76652150802,0.0002049,0.0001704,23.53,5598093638142062080,115.44133914071,0.0080,-31.76650749981,0.0095,0.2725,0.0116,23.4904,3.839,-2.192,0.011,3.152,0.012,454,-1.1222,889.22,0.078,1.073e+01,31,,,28,0.962,0,2.57734e+05,7.17473e+01,12.159436,1.61469e+05,1.44978e+02,12.318321,1.42252e+05,11.865252,1.178,0.453070,,,0,,,,,35060678,,0.002772,0.002956,0.003841,12.159436,0.002772,2.57734e+05,0.002,0.1763,0.1998,0.1346
0.006083,115.3436312781646,-31.7201661075219,115.34362050292,-31.72015336247,5598094668934264960,0.156475552841801,-2.12880796318385,2.96014092185811,,255,17.683874,1.2068462,0.7,NGC_2439,6982.524,115.34363127816,-31.72016610752,115.34363255600,-31.72016740109,0.0015690,0.0011829,1.21,5598094668934264960,115.34362009168,0.0546,-31.72015292124,0.0722,0.2628,0.0789,3.3302,4.038,-2.386,0.073,3.258,0.097,398,-0.4284,396.85,0.000,0.000e+00,31,,,28,0.984,0,1.61491e+03,1.41637e+00,17.666994,7.14404e+02,9.23922e+00,18.203684,1.26675e+03,16.991165,1.227,1.212519,,,0,,,,,35060979,,0.002915,0.014316,0.007543,17.666994,0.002915,1.61491e+03,-0.011,1.1831,1.5689,0.0121
0.002080,115.4025255789412,-31.7130086655815,115.40251398504,-31.71299540061,5598094840732908160,0.243008678451517,-2.2907235144154,3.08089762952853,,284,17.22419,1.1176147,0.8,NGC_2439,6239.5254,115.40252557894,-31.71300866558,115.40252499416,-31.71300895938,0.0011944,0.0009664,15.47,5598094840732908160,115.40251360786,0.0418,-31.71299495348,0.0520,0.3003,0.0602,4.9871,3.832,-2.179,0.061,3.151,0.073,431,1.1490,478.85,0.000,0.000e+00,31,,,28,1.039,0,2.46170e+03,1.70284e+00,17.209278,1.14886e+03,8.07587e+00,17.687878,1.87846e+03,16.563390,1.230,1.124487,,,0,,,,,35061283,,0.002856,0.008126,0.005343,17.209278,0.002856,2.46170e+03,0.001,0.9843,1.1796,0.1091
0.003011,115.1406015150704,-31.884353697383,115.14058907179,-31.88434028233,5598097585207705728,0.241642935673158,-2.45398986662002,3.11575438884676,,277,17.424541,1.1148453,0.8,NGC_2439,6065.8765,115.14060151507,-31.88435369738,115.14060105583,-31.88435443729,0.0012216,0.0009563,14.34,5598097585207705728,115.14058867116,0.0460,-31.88433982833,0.0562,0.2260,0.0665,3.4003,4.050,-2.366,0.061,3.287,0.075,449,1.3350,504.44,0.000,0.000e+00,31,,,29,1.044,0,2.04223e+03,1.58179e+00,17.412107,9.65860e+02,6.48115e+00,17.876257,1.53840e+03,16.780220,1.226,1.096037,,,0,,,,,35058648,,0.002881,0.007802,0.005596,17.412107,0.002881,2.04223e+03,0.000,0.9747,1.2070,0.1178
0.000991,115.1600695067931,-31.8882395878007,115.16005789154,-31.88822586091,5598097623872127616,0.221910029058732,-2.2905942328884,3.1881812135217,,280,13.400701,0.44444466,1.0,NGC_2439,11751.9375,115.16006950679,-31.8882395878,115.16006973473,-31.88823939217,0.0002291,0.0001623,27.02,5598097623872127616,115.16005749978,0.0082,-31.88822541166,0.0101,0.2477,0.0114,21.6929,3.919,-2.337,0.011,3.146,0.013,469,1.3827,550.29,0.041,1.685e+00,31,,,29,1.045,0,8.32533e+04,2.05328e+01,13.386363,5.22011e+04,4.12762e+01,13.544343,4.58094e+04,13.095509,1.177,0.448834,,,0,,,,,35058646,,0.002768,0.002919,0.003827,13.386363,0.002768,8.32533e+04,0.001,0.1781,0.2170,0.2739
0.002034,115.1412982857562,-31.8397235233729,115.14128661703,-31.83970997044,5598098001829130624,0.225049356999062,-2.30235030390961,3.14777887086564,,270,11.513034,0.27352524,1.0,NGC_2439,14931.399,115.14129828576,-31.83972352337,115.14129778457,-31.83972389473,0.0002736,0.0002320,15.36,5598098001829130624,115.14128627145,0.0112,-31.83970944457,0.0129,0.3325,0.0150,22.1260,3.926,-2.201,0.015,3.251,0.017,470,0.7062,2103.47,0.144,3.921e+01,31,,,29,1.023,0,4.70544e+05,1.69269e+02,11.505865,3.13296e+05,1.92703e+02,11.598656,2.37303e+05,11.309636,1.170,0.289020,,,0,,,,,35058847,,0.002783,0.002869,0.003798,11.505865,0.002783,4.70544e+05,0.003,0.2352,0.2709,0.0843
0.002117,115.1898759201733,-31.8529410584892,115.18986417597,-31.85292791952,5598098066244218240,0.251352383334218,-2.3169104353729,3.05163142630331,,278,17.29467,1.3007774,0.9,NGC_2439,5766.4233,115.18987592017,-31.85294105849,115.18987577093,-31.85294163281,0.0011318,0.0008941,13.95,5598098066244218240,115.18986379554,0.0433,-31.85292746838,0.0512,0.3256,0.0589,5.5296,3.924,-2.289,0.057,3.187,0.069,445,0.9521,488.27,0.060,1.137e-01,31,,,29,1.031,0,2.31267e+03,1.61546e+00,17.277080,1.00064e+03,7.96626e+00,17.837850,1.90571e+03,16.547752,1.257,1.290098,,,0,,,,,35058768,,0.002858,0.009083,0.005825,17.277080,0.002858,2.31267e+03,0.011,0.9097,1.1194,0.1106
0.002003,115.2027663624383,-31.847642248136,115.2027552761,-31.84762874107,5598098173627779072,0.377034191921664,-2.1872526410043,3.13712479190026,,260,17.21613,1.3197689,0.7,NGC_2439,5450.007,115.20276636244,-31.84764224814,115.20276689425,-31.84764192355,0.0011228,0.0008670,8.47,5598098173627779072,115.20275488176,0.0421,-31.84762831878,0.0519,0.3814,0.0597,6.3865,3.826,-2.296,0.054,3.061,0.069,414,-0.0529,424.42,0.000,0.000e+00,31,,,28,0.997,0,2.48863e+03,1.74574e+00,17.197466,1.05692e+03,6.47513e+00,17.778437,2.05770e+03,16.464440,1.252,1.313997,,,0,,,,,35058773,,0.002859,0.007213,0.006190,17.197466,0.002859,2.48863e+03,0.003,0.8734,1.1179,0.0759
0.001544,115.1966956209533,-31.8279819919056,115.19668420174,-31.82796918975,5598098242347250304,0.219883966723561,-2.25340709286641,2.97340397379483,,280,14.836981,0.5549822,1.0,NGC_2439,6753.1,115.19669562095,-31.82798199191,115.19669554241,-31.82798241565,0.0003412,0.0002772,16.92,5598098242347250304,115.19668382573,0.0133,-31.82796875853,0.0156,0.2472,0.0181,13.6215,3.803,-2.240,0.018,3.073,0.021,454,0.4904,486.28,0.000,0.000e+00,31,,,29,1.016,0,2.21776e+04,6.99702e+00,14.822578,1.34221e+04,1.47238e+01,15.018991,1.29815e+04,14.464583,1.191,0.554408,,,0,,,,,35058941,,0.002777,0.003034,0.004072,14.822578,0.002777,2.21776e+04,0.008,0.2832,0.3363,0.1156
0.003363,115.1584369702226,-31.8276163368639,115.15842523774,-31.82760240096,5598098311066756480,0.132778739928568,-2.31523514794257,3.23672707631752,,273,14.837018,0.5017748,0.8,NGC_2439,11093.526,115.15843697022,-31.82761633686,115.15843614776,-31.82761571678,0.0003689,0.0002870,7.42,5598098311066756480,115.15842487440,0.0136,-31.82760194957,0.0173,0.2080,0.0192,10.8535,3.774,-2.155,0.018,3.098,0.023,467,1.8969,550.68,0.075,1.964e+00,31,,,29,1.062,0,2.21335e+04,1.08492e+01,14.824739,1.37307e+04,2.06578e+01,14.994312,1.26629e+04,14.491567,1.192,0.502746,,,0,,,,,35058864,,0.002806,0.003233,0.004759,14.824739,0.002806,2.21335e+04,0.013,0.2885,0.3677,0.0648
0.000753,115.178689469579,-31.8219248301424,115.17867709573,-31.82191092081,5598098444201504640,0.222192941334833,-2.44194901238304,3.23055590868331,,281,16.052729,1.1025705,0.7,NGC_2439,6892.748,115.17868946958,-31.82192483014,115.17868970302,-31.82192489658,0.0006217,0.0004764,10.76,5598098444201504640,115.17867667285,0.0227,-31.82191046342,0.0288,0.2253,0.0317,7.1070,4.093,-2.491,0.030,3.247,0.038,460,0.8081,500.09,0.070,5.761e-01,31,,,29,1.026,0,7.19536e+03,3.51689e+00,16.044735,3.45157e+03,1.00243e+01,16.493500,5.44424e+03,15.408053,1.236,1.085446,,,0,,,,,,,0.002806,0.004210,0.004210,16.044735,0.002806,7.19536e+03,0.011,0.4822,0.6172,0.0983
0.001267,115.1800822668018,-31.8121833207321,115.1800706087,-31.81216969327,5598098448505686272,0.185902252234898,-2.30094053970692,3.16508902470968,,272,15.862357,0.6078863,1.0,NGC_2439,6282.4067,115.1800822668,-31.81218332073,115.18008203621,-31.81218361313,0.0005623,0.0004540,6.25,5598098448505686272,115.18007021089,0.0203,-31.81216923590,0.0256,0.2504,0.0282,8.8943,3.947,-2.261,0.028,3.235,0.034,453,0.1233,470.99,0.000,0.000e+00,31,,,29,1.003,0,8.61495e+03,3.32469e+00,15.849235,5.07010e+03,1.01813e+01,16.076002,5.12286e+03,15.474113,1.183,0.601889,,,0,,,,,35059381,,0.002787,0.003541,0.004286,15.849235,0.002787,8.61495e+03,-0.002,0.4554,0.5611,0.0466
0.001009,115.1759937220489,-31.8165331509329,115.1759823531,-31.81651947366,5598098448505691648,0.260374636823145,-2.24376501155078,3.17665592326915,,289,15.746877,0.59131145,1.0,NGC_2439,6789.3403,115.17599372205,-31.81653315093,115.17599393464,-31.81653336514,0.0004945,0.0004084,1.77,5598098448505691648,115.17598196091,0.0191,-31.81651902832,0.0229,0.2403,0.0261,9.1924,3.956,-2.289,0.025,3.226,0.030,471,-0.1597,481.44,0.000,0.000e+00,31,,,29,0.994,0,9.59246e+03,3.25930e+00,15.732542,5.68080e+03,9.01337e+00,15.952518,5.63874e+03,15.369941,1.180,0.582578,,,0,,,,,35058934,,0.002780,0.003279,0.004387,15.732542,0.002780,9.59246e+03,-0.004,0.4085,0.4944,0.0119
0.002147,115.1739104972476,-31.7825409805256,115.17389828783,-31.78252732661,5598099307499136384,0.248964739728175,-2.41052667829943,3.1712332262255,,261,16.817427,0.9651909,0.8,NGC_2439,7631.0034,115.17391049725,-31.78254098053,115.17390979571,-31.78254099493,0.0008702,0.0006897,2.40,5598099307499136384,115.17389791459,0.0334,-31.78252688350,0.0406,0.2652,0.0458,5.7850,3.904,-2.272,0.043,3.175,0.054,431,-1.0440,411.94,0.000,0.000e+00,31,,,29,0.964,0,3.57836e+03,1.96002e+00,16.803158,1.80550e+03,1.10392e+01,17.197048,2.51310e+03,16.247372,1.207,0.949677,,,0,,,,,35059436,,0.002819,0.007201,0.004729,16.803158,0.002819,3.57836e+03,-0.005,0.6901,0.8700,0.0196
0.001677,115.1438095505294,-31.7680567786994,115.14379808943,-31.76804352382,5598099548017320960,0.239067974830792,-2.26313947835454,3.07855167016093,,288,16.515285,1.1126738,1.0,NGC_2439,5840.703,115.14380955053,-31.7680567787,115.14380927710,-31.76805718235,0.0007539,0.0005990,16.50,5598099548017320960,115.14379771756,0.0287,-31.76804308130,0.0343,0.2283,0.0387,5.9003,3.867,-2.211,0.038,3.173,0.046,452,0.0970,468.92,0.000,0.000e+00,31,,,29,1.002,0,4.74583e+03,2.70281e+00,16.496588,2.26783e+03,7.91139e+00,16.949518,3.58938e+03,15.860349,1.234,1.089170,,,0,,,,,35059524,,0.002824,0.004704,0.004708,16.496588,0.002824,4.74583e+03,0.009,0.6129,0.7426,0.1254
0.002030,115.1401814806515,-31.7583464201044,115.14016902377,-31.7583328945,5598099578073176192,0.252098573526369,-2.46002675615704,3.14142985277993,,283,17.027603,0.9579582,0.7,NGC_2439,5003.069,115.14018148065,-31.7583464201,115.14018083578,-31.75834628855,0.0008823,0.0007527,176.53,5598099578073176192,115.14016862230,0.0362,-31.75833245770,0.0434,0.3110,0.0495,6.2810,3.892,-2.337,0.047,3.112,0.054,477,-1.7599,436.37,0.000,0.000e+00,31,,,29,0.943,0,2.94712e+03,1.73203e+00,17.013872,1.48360e+03,5.91644e+00,17.410248,2.06451e+03,16.460855,1.204,0.949392,,,0,,,,,35059532,,0.002828,0.005151,0.004813,17.013872,0.002828,2.94712e+03,-0.008,0.7532,0.8818,-0.0193
0.000499,115.1279398716969,-31.7547705810205,115.1279284961,-31.75475716937,5598099612427790336,0.277125101494655,-2.24657685406554,3.11496305745726,,261,12.173773,0.18976116,1.0,NGC_2439,14317.907,115.1279398717,-31.75477058102,115.12793991415,-31.75477071480,0.0002092,0.0001819,2.63,5598099612427790336,115.12792814510,0.0088,-31.75475664994,0.0106,0.2901,0.0123,23.6016,3.884,-2.252,0.011,3.165,0.013,466,-3.6791,1153.38,0.103,1.878e+01,31,,,28,0.881,0,2.57452e+05,5.63746e+01,12.160626,1.76150e+05,1.26902e+02,12.223835,1.23719e+05,12.016802,1.165,0.207033,,,0,,,,,35059522,,0.002766,0.002898,0.003822,12.160626,0.002766,2.57452e+05,0.002,0.1820,0.2092,0.0129
0.001561,115.1418071126565,-31.7532871945659,115.14179567464,-31.75327394869,5598099651096530304,0.252568974011853,-2.25894094679039,3.07646131136868,,284,15.13772,0.41285038,1.0,NGC_2439,6872.4,115.14180711266,-31.75328719457,115.14180674687,-31.75328749677,0.0003565,0.0003048,179.66,5598099651096530304,115.14179530132,0.0144,-31.75327349871,0.0173,0.2781,0.0199,14.0055,3.836,-2.190,0.019,3.150,0.022,493,-1.1438,479.52,0.000,0.000e+00,31,,,29,0.963,0,1.68229e+04,5.62564e+00,15.122616,1.06426e+04,1.20078e+01,15.270926,9.06775e+03,14.854146,1.172,0.416780,,,0,,,,,35059534,,0.002779,0.003047,0.003954,15.122616,0.002779,1.68229e+04,-0.002,0.3048,0.3565,-0.0018
0.001547,115.2267754300058,-31.7938188841469,115.22676363649,-31.79380551498,5598099788535434112,0.212538782091226,-2.32812986400053,3.10509746057638,,266,14.616098,0.41688538,1.0,NGC_2439,6838.8945,115.22677543001,-31.79381888415,115.22677534737,-31.79381930808,0.0003072,0.0002645,13.46,5598099788535434112,115.22676323761,0.0125,-31.79380506296,0.0148,0.2390,0.0174,13.7394,3.954,-2.316,0.017,3.205,0.019,452,1.1336,515.71,0.050,1.021e+00,31,,,29,1.037,0,2.72105e+04,9.15300e+00,14.600526,1.72275e+04,1.65403e+01,14.747989,1.46644e+04,14.332235,1.172,0.415753,,,0,,,,,35059648,,0.002779,0.002979,0.003998,14.600526,0.002779,2.72105e+04,-0.002,0.2670,0.3051,0.0678
0.000670,115.2471434138937,-31.7914882672014,115.24713225796,-31.79147449746,5598099818591188864,0.189591450524963,-2.20232160947424,3.19813256243053,,260,16.11465,0.6710768,0.9,NGC_2439,6751.914,115.24714341389,-31.7914882672,115.24714319799,-31.79148823623,0.0007778,0.0005130,4.02,5598099818591188864,115.24713187946,0.0239,-31.79147404687,0.0344,0.2535,0.0334,7.5861,3.857,-2.165,0.032,3.193,0.047,424,0.9781,466.25,0.000,0.000e+00,31,,,28,1.033,0,6.82116e+03,2.84234e+00,16.102722,3.92925e+03,8.94214e+00,16.352768,4.16723e+03,15.698276,1.187,0.654492,,,0,,,,,35059670,,0.002792,0.003727,0.004646,16.102722,0.002792,6.82116e+03,-0.002,0.5146,0.7767,0.0598
0.000798,115.2642262615194,-31.7795416546158,115.26421423593,-31.77952733962,5598099857254860672,0.229938558085593,-2.37430897049568,3.32477305975637,,280,14.447498,0.46182632,0.9,NGC_2439,12679.499,115.26422626152,-31.77954165462,115.26422649124,-31.77954154965,0.0002976,0.0002331,19.82,5598099857254860672,115.26421382769,0.0114,-31.77952687264,0.0140,0.2723,0.0158,17.2306,4.095,-2.422,0.015,3.302,0.018,467,0.9830,519.80,0.000,0.000e+00,31,,,28,1.032,0,3.17451e+04,2.54413e+01,14.433176,1.97561e+04,4.58231e+01,14.599287,1.75809e+04,14.135292,1.176,0.463995,,,0,,,,,35059727,,0.002889,0.003759,0.005164,14.433176,0.002889,3.17451e+04,-0.001,0.2414,0.2909,0.1556
0.000940,115.2351449383437,-31.7747624516139,115.23513416388,-31.77474855018,5598099887310770048,0.251965380692853,-2.12739879655077,3.22872002923633,,276,15.603433,0.8256817,1.0,NGC_2439,6576.323,115.23514493834,-31.77476245161,115.23514492649,-31.77476271242,0.0004735,0.0003857,4.74,5598099887310770048,115.23513380384,0.0179,-31.77474808533,0.0224,0.2414,0.0250,9.6463,3.919,-2.128,0.024,3.291,0.029,466,-1.0898,447.66,0.000,0.000e+00,31,,,29,0.964,0,1.09310e+04,3.14134e+00,15.590714,5.89272e+03,1.46078e+01,15.912753,7.27130e+03,15.093865,1.204,0.818888,,,0,,,,,35059702,,0.002773,0.003877,0.004032,15.590714,0.002773,1.09310e+04,0.003,0.3863,0.4730,0.0340
0.017904,115.2135372776858,-31.7757396886217,115.21352597844,-31.77572590718,5598099990389985408,0.198716487960961,-2.23099376482773,3.20085072356872,,270,17.727394,1.1732597,0.7,NGC_2439,5092.714,115.21353727769,-31.77573968862,115.21353268091,-31.77574276471,0.0014932,0.0012963,2.55,5598099990389985408,115.21352576783,0.0610,-31.77572535904,0.0713,0.1458,0.0815,1.7891,4.133,-1.322,0.080,3.916,0.092,456,5.0128,644.36,0.342,2.323e+00,31,,,29,1.171,0,1.54457e+03,1.48466e+00,17.715347,7.77878e+02,9.58716e+00,18.111263,1.30903e+03,16.955524,1.351,1.155739,,,0,,,,,35059685,,0.002946,0.013669,0.007966,17.715347,0.002946,1.54457e+03,0.119,1.2967,1.4928,0.0126
0.002467,115.2242558093608,-31.7526052505349,115.22424304777,-31.75259187394,5598100196548493312,0.284591518296194,-2.52035789080212,3.1068230386086,,299,17.730173,1.3188152,0.8,NGC_2439,6001.933,115.22425580936,-31.75260525053,115.22425500611,-31.75260519620,0.0013185,0.0011457,3.41,5598100196548493312,115.22424265681,0.0543,-31.75259143415,0.0642,0.2748,0.0752,3.6531,3.895,-2.363,0.071,3.096,0.081,496,1.9389,577.94,0.179,6.691e-01,31,,,29,1.062,0,1.55312e+03,1.40367e+00,17.709352,6.57331e+02,6.94849e+00,18.294083,1.27454e+03,16.984510,1.244,1.309572,,,0,,,,,35059824,,0.002925,0.011811,0.006307,17.709352,0.002925,1.55312e+03,-0.004,1.1464,1.3180,0.0167
