#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-19T13:12:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6054a3083b2e	
#INFO	-out.max=unlimited	
#INFO	queryParameters=25	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/640/A1&tab:{J/A+A/640/A1/nodup}&key:source=J/A+A/640/A1/nodup&HTTPPRM:&
#-c=IC2391
#-c.eq=J2000
#-c.r=  10
#-c.u=deg
#-c.geom=r
#-source=J/A+A/640/A1/nodup
#-order=I
#-out=RA_ICRS
#-out=DE_ICRS
#-out=GaiaDR2
#-out=Plx
#-out=pmRA*
#-out=pmDE
#-out=RV
#-out=o_Gmag
#-out=Gmag
#-out=BP-RP
#-out=proba
#-out=Cluster
#-out=Teff50
#-out=_RA.icrs
#-out=_DE.icrs
#
#INFO	-c=130.133333-53.033333,rd=10.	
#Constraint -bmark=POST

#RESOURCE=yCat_36400001
#Name: J/A+A/640/A1
#Title: Portrait Galactic disc (Cantat-Gaudin+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_640_A1_nodup:
#Name: J/A+A/640/A1/nodup
#Title: Members
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	GaiaDR2	(I19)	Gaia DR2 source ID	[ucd=meta.id;meta.main]
#Column	Plx	(D24.17)	Absolute stellar parallax	[ucd=pos.parallax]
#Column	pmRA*	(D25.18)	Proper motion in right ascension direction (pmRA*cosDE)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(D25.18)	Proper motion in declination direction	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	o_Gmag	(I4)	Number of observations contributing to G photometry	[ucd=meta.number]
#Column	Gmag	(F10.7)	G-band mean magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(D16.9)	? BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	proba	(F8.5)	Membership probability	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name	[ucd=meta.id.parent]
#Column	Teff50	(F14.8)	? Effective temperature (Anders et al., 2019A&A...628A..94A, Cat. I/349)	[ucd=phys.temperature.effective]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS|DE_ICRS|GaiaDR2|Plx|pmRA*|pmDE|RV|o_Gmag|Gmag|BP-RP|proba|Cluster|Teff50|_RA.icrs|_DE.icrs
142.04791106524|-57.02885221592|5306633034278296832| 7.42093737431088973e-01|-7.915010247923749631e+00| 5.490759998044960177e+00|                        | 331|16.6640100| 1.316081000e+00| 0.80000|IC_2488          | 5272.92040000|142.04797368467|-57.02887585668
141.87188513166|-57.02718457562|5306633755832582016| 7.65596944010900948e-01|-7.895593956443820005e+00| 5.807915559591980248e+00|                        | 327|14.6346180| 9.151449000e-01| 1.00000|IC_2488          | 7684.13200000|141.87194759468|-57.02720958190
141.85499980273|-57.02685032165|5306633721472840704| 6.93376877039038053e-01|-7.579097853926960227e+00| 5.538284187016450311e+00|                        | 333|17.9034460| 1.585399600e+00| 0.70000|IC_2488          |              |141.85505976137|-57.02687416703
141.24633795163|-57.02672825441|5306802530867948800| 6.69161268427510003e-01|-7.578963516128299993e+00| 5.700022448078139625e+00|                        | 344|11.2454390| 3.218250300e-01| 0.90000|IC_2488          | 8000.96300000|141.24639790901|-57.02675279616
142.59656712919|-57.02638640997|5306952648556488448| 7.29333714825205037e-01|-7.907194712552530369e+00| 5.587153927788359731e+00|                        | 353|14.2875470| 9.288130000e-01| 1.00000|IC_2488          | 6563.18650000|142.59662968264|-57.02641046576
141.70876622828|-57.02366352087|5306635439459731968| 7.21565121827625999e-01|-7.959089417771480157e+00| 5.898106991857510195e+00|                        | 298|16.9637740| 1.327047300e+00| 0.80000|IC_2488          | 5324.23540000|141.70882918766|-57.02368891548
141.89583691364|-57.02243432860|5306633652753373056| 6.76658354177164023e-01|-7.705378599138009932e+00| 5.571312997846360027e+00|                        | 303|11.4922360| 2.818517700e-01| 1.00000|IC_2488          | 7780.53030000|141.89589786406|-57.02245831618
142.10167477249|-57.02225415914|5306627193122784896| 8.36374863073477970e-01|-7.463944722833380396e+00| 5.476945260336059995e+00|                        | 349|16.3066600| 1.326208100e+00| 0.70000|IC_2488          | 5476.26860000|142.10173381284|-57.02227774042
141.70926417034|-57.02101675035|5306635439459571840| 6.62716506807624950e-01|-7.712064634606459634e+00| 5.611842043499470023e+00|                        | 342|11.7691660| 2.607603000e-01| 1.00000|IC_2488          |13323.41400000|141.70932517132|-57.02104091243
141.50622234372|-57.02035938378|5306800331844934016| 7.43359695226092021e-01|-7.775898332553960124e+00| 5.667459076434179899e+00|                        | 316|13.9796100| 7.771015000e-01| 1.00000|IC_2488          | 6358.15330000|141.50628384852|-57.02038378532
141.74146344721|-57.01993685532|5306635405100000640| 7.22922873861041038e-01|-7.658393593952100176e+00| 5.568962874621069759e+00|                        | 322|15.2564640| 9.939737300e-01| 0.90000|IC_2488          | 6114.03200000|141.74152402190|-57.01996083278
141.87108033120|-57.01958492768|5306633755832583808| 7.39568307329581009e-01|-7.739878074066440128e+00| 5.824845884883099956e+00|                        | 313|14.4643020| 8.652782400e-01| 1.00000|IC_2488          | 6142.47300000|141.87114154982|-57.01961000686
142.73062746479|-57.01934630787|5306952098800689536| 7.10866122963805025e-01|-7.858448553678769599e+00| 5.582383343495029848e+00|                        | 369|14.3654550| 9.156313000e-01| 1.00000|IC_2488          |10495.41900000|142.73068962084|-57.01937034311
142.00354402137|-57.01859351374|5306633206077443968| 7.18851537583672040e-01|-7.678086422645709952e+00| 5.696737812876429885e+00|                        | 257|15.1234660| 1.021917300e+00| 1.00000|IC_2488          | 6249.31540000|142.00360474963|-57.01861804135
141.91889554894|-57.01780489872|5306633652753378432| 7.12755172513701019e-01|-7.697995258827890375e+00| 5.853790544226709969e+00|                        | 344|13.7343660| 6.776361500e-01| 1.00000|IC_2488          | 6998.68700000|141.91895643337|-57.01783010252
141.98154388465|-57.01764506855|5306633240436533248| 6.94189539816177037e-01|-7.784964443143979729e+00| 5.588370917802650162e+00|                        | 305|15.4556850| 1.055279700e+00| 1.00000|IC_2488          | 6261.40870000|141.98160545666|-57.01766912958
141.84036243043|-57.01663689163|5306633790192317824| 7.52841015980114991e-01|-7.868411844711830305e+00| 5.811722318842270418e+00|                        | 331|15.4810870| 1.049226800e+00| 1.00000|IC_2488          | 6162.87650000|141.84042466075|-57.01666191431
141.76849914918|-57.01632978156|5306635302020793088| 7.31950893228278998e-01|-7.859255359566800436e+00| 5.736063287690689627e+00|                        | 297|14.6823150| 9.095259000e-01| 1.00000|IC_2488          | 6034.74760000|141.76856130657|-57.01635447848
142.00322708202|-57.01469171282|5306633206076985472| 7.42581022098990018e-01|-7.906749293616689656e+00| 5.591864052403350271e+00|  -2.4620186457403501201| 345| 8.6030710| 1.697454000e+00| 1.00000|IC_2488          | 4102.84860000|142.00328961228|-57.01471578888
142.19117654285|-57.01305641031|5306627021324108928| 7.64709829932525009e-01|-7.791098355126280239e+00| 5.546533737401300179e+00|                        | 360|16.7113820| 1.402688000e+00| 0.80000|IC_2488          | 4935.52300000|142.19123815577|-57.01308029121
141.96804872329|-57.01248746906|5306633240436532096| 8.10360328679473052e-01|-7.954146416278319975e+00| 5.752774241354900120e+00|                        | 335|16.4607200| 1.271425200e+00| 0.80000|IC_2488          | 6338.43000000|141.96811162466|-57.01251223793
141.98438427385|-57.01219015373|5306633274796274688| 8.19739616809144978e-01|-7.686599056298049959e+00| 5.820040469473980238e+00|                        | 245|16.5403980|                | 0.70000|IC_2488          | 4828.09300000|141.98444505897|-57.01221521222
141.86878036577|-57.01203655386|5306633751513038976| 7.52025895191009042e-01|-7.745915799124370338e+00| 5.757107112516269609e+00|                        | 237|12.2731085| 3.199167300e-01| 0.90000|IC_2488          | 7949.65700000|141.86884161971|-57.01206134139
141.80983917390|-57.01175045430|5306635263341527040| 8.04136660969872019e-01|-7.775935433885769577e+00| 5.760839745335630369e+00|                        | 316|12.0965370| 3.782739600e-01| 0.90000|IC_2488          | 7967.84800000|141.80990066476|-57.01177525790
141.72567769539|-57.01088666123|5306635473819314816| 7.28373172977794026e-01|-7.953567947359689860e+00| 5.564265341304009738e+00|                        | 309|14.1847060| 8.235483000e-01| 1.00000|IC_2488          | 7176.47170000|141.72574058948|-57.01091061846
141.63915898362|-57.00977316520|5306636057934856192| 7.49616019463454020e-01|-8.042592351504410431e+00| 5.919368516725460161e+00|                        | 331|17.0390600| 1.369730000e+00| 0.80000|IC_2488          | 5087.70200000|141.63922257978|-57.00979865135
142.76629256660|-57.00960042423|5306952167503154304| 7.37589906373192994e-01|-8.045815203182170805e+00| 5.617450080433780357e+00|                        | 333|15.7870880| 1.165249800e+00| 0.90000|IC_2488          | 6124.87000000|142.76635618794|-57.00962461046
141.43692636635|-57.00953932798|5306801122118718208| 6.86369418875182991e-01|-7.700309008623330342e+00| 5.664694405105709762e+00|                        | 353|15.7161170| 1.077368700e+00| 1.00000|IC_2488          | 6109.22750000|141.43698725554|-57.00956371763
142.49161925354|-57.00950688573|5306624478703714560| 7.33461668562417013e-01|-7.900735155280050215e+00| 5.799272372460849923e+00|                        | 370|13.6464000| 6.770820600e-01| 1.00000|IC_2488          | 6825.35640000|142.49168172753|-57.00953185480
135.57378707775|-57.00945717603|5303962045651095808| 7.56787521733291957e+00|-1.563767112916709934e+01| 1.436803264336490038e+01|                        | 365|16.5085700| 3.487763400e+00| 1.00000|Platais_8        | 2796.64430000|135.57391073046|-57.00951903833
141.54383015685|-57.00819737741|5306800263125464448| 8.07880051526387977e-01|-7.833035299269599960e+00| 5.622643292738979781e+00|                        | 299|16.8876630| 1.350977000e+00| 0.70000|IC_2488          | 4979.80760000|141.54389209333|-57.00822158600
142.07463769054|-57.00687142987|5306638944153306880| 6.95203724899740028e-01|-7.735720151361859642e+00| 5.700889429483000370e+00|                        | 277|12.7583180| 4.073171600e-01| 1.00000|IC_2488          | 7334.53370000|142.07469885536|-57.00689597535
141.93822643876|-57.00547193886|5306633996350771840| 7.30998645583788020e-01|-7.732801576419030098e+00| 5.874260865099979689e+00|                        | 329|14.7218895| 8.937206000e-01| 1.00000|IC_2488          | 6189.45360000|141.93828757821|-57.00549723080
141.50818678703|-57.00411235885|5306800434924153856| 6.93642679549636987e-01|-7.776166492661720220e+00| 5.806367909188150378e+00|                        | 277|11.8654100| 2.724256500e-01| 1.00000|IC_2488          | 8168.03860000|141.50824826709|-57.00413735847
142.32050436707|-57.00356407999|5306627944718488320| 7.30287007156364965e-01|-7.724265406181100246e+00| 5.676898512858140400e+00|                        | 335|11.9510260| 2.694339800e-01| 1.00000|IC_2488          | 7750.16400000|142.32056543589|-57.00358852217
142.48424449915|-57.00328358972|5306624478703715072| 6.34200586684200984e-01|-8.042471564015290397e+00| 5.589741347837690277e+00|                        | 361|13.6684930| 9.264469000e-01| 0.70000|IC_2488          | 6470.53760000|142.48430808325|-57.00330765664
142.36272649810|-57.00310395200|5306625028459511808| 7.08471606550717947e-01|-7.855248246985020444e+00| 5.657413136346799654e+00|                        | 327|12.3336370| 3.435688000e-01| 1.00000|IC_2488          | 7789.36100000|142.36278860171|-57.00312831029
141.68409940346|-57.00272537194|5306636264093293568| 7.17921076391992985e-01|-7.770821688125000293e+00| 5.736739820815610180e+00|                        | 332|15.4922910| 1.050504700e+00| 1.00000|IC_2488          | 6116.84030000|141.68416083897|-57.00275007177
141.61635060533|-57.00191159344|5306636126654332032| 6.79624994661658044e-01|-7.683138851939530056e+00| 5.741772831190339765e+00|                        | 315|12.8660430| 3.767938600e-01| 1.00000|IC_2488          | 7832.39160000|141.61641134630|-57.00193631495
141.92174146123|-57.00049267568|5306633687113125504| 7.52216530929522009e-01|-7.902364361741200049e+00| 5.769219108980630395e+00|                        | 325|15.6240820| 1.059978500e+00| 1.00000|IC_2488          | 6091.68300000|141.92180393295|-57.00051751536
142.03146619971|-56.99985532856|5306633343515947904| 7.37262249709038975e-01|-7.714052584489910380e+00| 5.736782935504179726e+00|                        | 339|15.6838260| 1.086977000e+00| 1.00000|IC_2488          | 5920.12900000|142.03152718170|-56.99988002858
141.49660807731|-56.99957820344|5306800503643687808| 7.37469111061462956e-01|-7.654379974874159664e+00| 5.649766803502160428e+00|                        | 295|13.2038700| 4.338064200e-01| 1.00000|IC_2488          | 7741.89450000|141.49666858712|-56.99960252881
142.10003951313|-56.99927216351|5306638974200286592| 7.50954623322232950e-01|-7.851170242735859617e+00| 5.447335854461740290e+00|                        | 313|16.4426840| 1.302880300e+00| 0.80000|IC_2488          | 5269.26000000|142.10010157811|-56.99929561730
142.17891841976|-56.99767724935|5306627468000709760| 7.34632303179885038e-01|-7.848434802230939589e+00| 5.607833177625320076e+00|                        | 324|11.0745460| 5.877542500e-01| 1.00000|IC_2488          |11763.97500000|142.17898046045|-56.99770139417
141.89987952026|-56.99669162793|5306633893271552128| 6.73768544175616046e-01|-7.843626009870569682e+00| 5.528206347009930077e+00|                        | 300|11.0404570| 2.764864000e-01| 0.80000|IC_2488          | 8276.33500000|141.89994152131|-56.99671542991
141.84207172244|-56.99605159436|5306636779489562752| 7.07478372458533955e-01|-8.016441436129660758e+00| 5.950507261731599939e+00|                        | 232|13.3441600| 6.365003600e-01| 0.70000|IC_2488          | 7641.59030000|141.84213508844|-56.99607721458
142.25864243583|-56.99602909736|5306626780805954944| 7.41638926587275038e-01|-7.441932667420539715e+00| 5.586661686052170062e+00|                        | 345|17.2703400| 1.439092600e+00| 0.70000|IC_2488          | 4733.37200000|142.25870126058|-56.99605315103
142.19395081189|-56.99452136274|5306627468000713216| 7.17742469232295011e-01|-7.673243636588719774e+00| 5.584312236443699895e+00|                        | 348|15.2542170| 1.164581300e+00| 0.90000|IC_2488          | 6501.33500000|142.19401146258|-56.99454540629
142.04927139508|-56.99427221516|5306639012872974848| 6.82014281577954962e-01|-7.990852217655739942e+00| 5.745894791864659901e+00|                        | 333|17.1807160| 1.445961000e+00| 0.90000|IC_2488          | 5217.23300000|142.04933455579|-56.99429695441
141.96491606596|-56.99403799269|5306634030710521728| 7.25676015817825038e-01|-7.713183309379079589e+00| 5.557138451281860014e+00|                        | 327|13.3211310| 5.387087000e-01| 1.00000|IC_2488          | 7606.30570000|141.96497703155|-56.99406191924
141.96075298802|-56.99349870198|5306634030710520576| 7.30962229015731046e-01|-7.746749491606520266e+00| 5.392774287073059725e+00|                        | 295|12.3515470| 3.394775400e-01| 0.70000|IC_2488          | 7557.68260000|141.96081421803|-56.99352192086
141.88179561064|-56.99248386532|5306633961991025792| 7.64589096778804045e-01|-7.990479011409660437e+00| 5.503220101032259670e+00|                        | 297|14.6776140| 9.047375000e-01| 0.90000|IC_2488          | 6622.92970000|141.88185876536|-56.99250755972
141.72975454240|-56.99201536187|5306635576889175040| 8.04124472603124030e-01|-7.633613422570959983e+00| 5.874824749483209985e+00|                        | 332|17.2928810|                | 0.80000|IC_2488          | 6479.02730000|141.72981487578|-56.99204065624
141.97972386574|-56.99135335619|5306634133789739904| 6.68710206530868989e-01|-7.646802899525890318e+00| 5.818335753069700189e+00|                        | 228|12.6941880| 3.784465800e-01| 0.80000|IC_2488          | 7383.26600000|141.97978430230|-56.99137840734
142.11522113671|-56.99121582040|5306627330561749248| 7.45022723768304029e-01|-7.892834835058510023e+00| 5.682237590461309829e+00|                        | 321|14.5579010| 9.934673300e-01| 1.00000|IC_2488          | 6888.29600000|142.11528351755|-56.99124028557
141.76478101666|-56.98984073597|5306635542538802432| 7.04646093252444983e-01|-7.767063515271029672e+00| 5.833495038346000250e+00|                        | 281|13.5213870| 5.551929500e-01| 1.00000|IC_2488          | 7582.35160000|141.76484240120|-56.98986585239
141.62996522965|-56.98897551833|5306636161014074624| 7.10917338028995038e-01|-7.727843487392600075e+00| 5.948284835699070072e+00|                        | 318|15.7307650| 1.114111900e+00| 0.90000|IC_2488          | 5565.43800000|141.63002630281|-56.98900112898
141.96704789456|-56.98498247985|5306634133789739648| 7.45781497388920966e-01|-7.955066119155319804e+00| 5.734914205643169893e+00|                        | 329|16.0150280| 1.134247800e+00| 1.00000|IC_2488          | 5399.23100000|141.96711075671|-56.98500717182
141.80542022580|-56.98465619080|5306636813849298304| 7.47356331667381024e-01|-7.801398212246350106e+00| 5.633431049676509872e+00|                        | 259|14.0838590| 7.574539000e-01| 1.00000|IC_2488          | 6969.38200000|141.80548187311|-56.98468044584
142.15252226181|-56.98436256535|5306627674159139584| 7.29149121966905955e-01|-7.671921940080300040e+00| 5.788740958852000240e+00|                        | 331|16.7243180| 1.368939400e+00| 0.90000|IC_2488          | 5488.51070000|142.15258288551|-56.98438748908
141.92946591207|-56.98390502368|5306634065070256256| 6.18701750881970991e-01|-7.808469920736450298e+00| 5.739376292346100250e+00|                        | 360|10.3777740| 2.053451500e-01| 0.80000|IC_2488          | 8962.27700000|141.92952761401|-56.98392973487
141.87052384439|-56.98363657277|5306633961991027072| 6.66559644936616014e-01|-7.915905658812110168e+00| 5.693962652228849564e+00|                        | 260|13.1106010| 5.106249000e-01| 1.00000|IC_2488          | 7342.60350000|141.87058639484|-56.98366108843
142.05306600762|-56.98361852242|5306639219031035136| 6.56534500337435989e-01|-7.773900709904640216e+00| 5.651556743373840064e+00|                        | 340|11.7201830| 2.996692700e-01| 0.90000|IC_2488          | 7935.02100000|142.05312743593|-56.98364285549
142.02499686103|-56.98348632314|5306639219031030144| 7.28641743282791965e-01|-7.750190824489269659e+00| 5.673844318967939948e+00|                        | 362|14.5433990| 9.354391000e-01| 1.00000|IC_2488          | 6296.31700000|142.02505810177|-56.98351075218
141.90569010865|-56.98239527596|5306634271228681088| 7.18758076120076028e-01|-7.846039824703090027e+00| 5.314130916975510210e+00|                        | 316|16.8477970| 1.271184900e+00| 0.70000|IC_2488          | 5297.67200000|141.90575210496|-56.98241815623
141.71736990824|-56.98169408902|5306636332812780544| 6.72668577090137054e-01|-7.893980720936490059e+00| 5.527271479571430390e+00|                        | 330|17.0895100| 1.426582300e+00| 0.70000|IC_2488          | 5052.62500000|141.71743228218|-56.98171788698
142.12415500116|-56.98118359429|5306627364921491456| 7.13926168946485973e-01|-7.687647064761920390e+00| 5.788186992483460358e+00|                        | 320|16.5709100| 1.289042500e+00| 0.80000|IC_2488          | 5401.40430000|142.12421574393|-56.98120851564
141.70636765368|-56.98114389386|5306636401532255616| 7.10500840209309037e-01|-7.813117557848349826e+00| 5.609120849154390243e+00|                        | 343|12.8791960| 3.692550700e-01| 1.00000|IC_2488          | 7540.98800000|141.70642938778|-56.98116804423
141.74439662754|-56.97979881214|5306635611258278656| 7.30152431628219967e-01|-7.941183247786280042e+00| 5.625183836028769591e+00|                        | 299|12.0500940| 2.589311600e-01| 1.00000|IC_2488          | 7939.93360000|141.74445937126|-56.97982303167
141.75615414798|-56.97916195890|5306635611258280320| 7.61412363027415995e-01|-7.870433695642409688e+00| 5.984708499080830357e+00|                        | 302|16.6636090| 1.245437600e+00| 1.00000|IC_2488          | 4967.22000000|141.75621633164|-56.97918772638
